"No.","Time","Source","Destination","Protocol","Length","Info"
"235","10.415555","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=3442 Ack=101782 Win=831 Len=0"
"236","10.415555","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=3442 Ack=101821 Win=831 Len=0"
"237","10.420016","142.250.74.206","192.168.68.54","TCP","54","[TCP Dup ACK 236#1] 443  >  55889 [ACK] Seq=3442 Ack=101821 Win=831 Len=0"
"238","10.435881","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=744 Ack=5027 Win=489 Len=0"
"239","10.435881","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=744 Ack=6751 Win=489 Len=0"
"240","10.439017","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=744 Ack=8148 Win=489 Len=0"
"241","10.688387","216.239.32.180","192.168.68.54","TLSv1.2","563","Application Data"
"242","10.688387","216.239.32.180","192.168.68.54","TLSv1.2","85","Application Data"
"243","10.688387","216.239.32.180","192.168.68.54","TLSv1.2","93","Application Data"
"244","10.688668","192.168.68.54","216.239.32.180","TCP","54","55880  >  443 [ACK] Seq=8148 Ack=1323 Win=1023 Len=0"
"245","10.689751","192.168.68.54","216.239.32.180","TLSv1.2","93","Application Data"
"246","10.730576","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=1323 Ack=8187 Win=489 Len=0"
"247","11.028494","192.168.68.54","172.64.155.141","TCP","55","55890  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1 [TCP segment of a reassembled PDU]"
"248","11.054425","172.64.155.141","192.168.68.54","TCP","66","443  >  55890 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"249","11.139851","192.168.68.54","104.18.32.115","TCP","55","55891  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1 [TCP segment of a reassembled PDU]"
"250","11.169981","104.18.32.115","192.168.68.54","TCP","66","443  >  55891 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"251","11.175896","216.239.32.180","192.168.68.54","TLSv1.2","560","Application Data"
"252","11.175896","216.239.32.180","192.168.68.54","TLSv1.2","85","Application Data"
"253","11.175896","216.239.32.180","192.168.68.54","TLSv1.2","93","Application Data"
"254","11.176046","192.168.68.54","216.239.32.180","TCP","54","55880  >  443 [ACK] Seq=8187 Ack=1899 Win=1021 Len=0"
"255","11.176837","192.168.68.54","216.239.32.180","TLSv1.2","93","Application Data"
"256","11.203246","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=1899 Ack=8226 Win=489 Len=0"
"257","11.299109","246.3936.1","0.0.0","TIPC","208","Payld:Low    McastMsg type:10122 inst:100-100"
"258","11.408334","192.168.68.54","142.250.74.206","TLSv1.2","2895","Application Data"
"259","11.438318","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=3442 Ack=103233 Win=842 Len=0"
"260","11.438318","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=3442 Ack=104645 Win=853 Len=0"
"261","11.438318","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=3442 Ack=104662 Win=853 Len=0"
"262","11.711173","142.250.74.206","192.168.68.54","TLSv1.2","1043","Application Data"
"263","11.711173","142.250.74.206","192.168.68.54","TLSv1.2","1466","Application Data"
"264","11.711173","142.250.74.206","192.168.68.54","TLSv1.2","1466","Application Data"
"265","11.711173","142.250.74.206","192.168.68.54","TLSv1.2","854","Application Data"
"266","11.711173","142.250.74.206","192.168.68.54","TLSv1.2","118","Application Data"
"267","11.711173","142.250.74.206","192.168.68.54","TLSv1.2","93","Application Data"
"268","11.711376","192.168.68.54","142.250.74.206","TCP","54","55889  >  443 [ACK] Seq=104662 Ack=8158 Win=1025 Len=0"
"269","11.712583","192.168.68.54","142.250.74.206","TLSv1.2","93","Application Data"
"270","11.717878","192.168.68.54","216.239.32.180","TLSv1.2","2509","Application Data"
"271","11.717991","192.168.68.54","216.239.32.180","TLSv1.2","316","Application Data"
"272","11.723953","192.168.68.54","142.250.74.206","TLSv1.2","2980","Application Data"
"273","11.743534","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=8158 Ack=104701 Win=853 Len=0"
"274","11.743534","142.250.74.206","192.168.68.54","TCP","54","[TCP Dup ACK 273#1] 443  >  55889 [ACK] Seq=8158 Ack=104701 Win=853 Len=0"
"275","11.751425","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=1899 Ack=9638 Win=489 Len=0"
"276","11.751425","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=1899 Ack=10681 Win=489 Len=0"
"277","11.751425","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=1899 Ack=10943 Win=489 Len=0"
"278","11.763300","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=8158 Ack=106113 Win=864 Len=0"
"279","11.763300","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=8158 Ack=107525 Win=875 Len=0"
"280","11.763300","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=8158 Ack=107627 Win=875 Len=0"
"281","11.915459","162.159.133.234","192.168.68.54","TLSv1.2","155","Application Data"
"282","11.934307","216.239.32.180","192.168.68.54","TLSv1.2","564","Application Data"
"283","11.934307","216.239.32.180","192.168.68.54","TLSv1.2","85","Application Data"
"284","11.934307","216.239.32.180","192.168.68.54","TLSv1.2","93","Application Data"
"285","11.934529","192.168.68.54","216.239.32.180","TCP","54","55880  >  443 [ACK] Seq=10943 Ack=2479 Win=1025 Len=0"
"286","11.935477","192.168.68.54","216.239.32.180","TLSv1.2","93","Application Data"
"287","11.952833","192.168.68.54","104.18.32.115","TLSv1.2","122","Application Data"
"288","11.960762","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=2479 Ack=10982 Win=489 Len=0"
"289","11.966140","192.168.68.54","216.58.206.78","TLSv1.2","2579","Application Data"
"290","11.966263","192.168.68.54","216.58.206.78","TLSv1.2","93","Application Data"
"291","11.966328","192.168.68.54","216.58.206.78","TLSv1.2","3075","Application Data"
"292","11.967338","192.168.68.54","162.159.133.234","TCP","54","53363  >  443 [ACK] Seq=55 Ack=576 Win=1028 Len=0"
"293","11.997393","104.18.32.115","192.168.68.54","TCP","54","443  >  55288 [ACK] Seq=1 Ack=69 Win=8 Len=0"
"294","12.019457","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1 Ack=1413 Win=323 Len=0"
"295","12.019457","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1 Ack=2526 Win=334 Len=0"
"296","12.019457","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1 Ack=2565 Win=334 Len=0"
"297","12.019457","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1 Ack=3977 Win=345 Len=0"
"298","12.019457","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1 Ack=5389 Win=356 Len=0"
"299","12.019457","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1 Ack=5586 Win=367 Len=0"
"300","12.019457","216.58.206.78","192.168.68.54","TLSv1.2","93","Application Data"
"301","12.030586","216.58.206.78","192.168.68.54","TLSv1.2","612","Application Data"
"302","12.030586","216.58.206.78","192.168.68.54","TLSv1.2","434","Application Data"
"303","12.030586","216.58.206.78","192.168.68.54","TLSv1.2","205","Application Data"
"304","12.030586","216.58.206.78","192.168.68.54","TLSv1.2","93","Application Data"
"305","12.030817","192.168.68.54","216.58.206.78","TCP","54","55892  >  443 [ACK] Seq=5586 Ack=1168 Win=1025 Len=0"
"306","12.032172","192.168.68.54","216.58.206.78","TLSv1.2","89","Application Data"
"307","12.032376","192.168.68.54","216.58.206.78","TLSv1.2","93","Application Data"
"308","12.064383","216.58.206.78","192.168.68.54","TCP","54","443  >  55892 [ACK] Seq=1168 Ack=5660 Win=367 Len=0"
"309","12.079403","142.250.74.206","192.168.68.54","TLSv1.2","1049","Application Data"
"310","12.079403","142.250.74.206","192.168.68.54","TLSv1.2","332","Application Data"
"311","12.079403","142.250.74.206","192.168.68.54","TLSv1.2","253","Application Data"
"312","12.079403","142.250.74.206","192.168.68.54","TLSv1.2","93","Application Data"
"313","12.079676","192.168.68.54","142.250.74.206","TCP","54","55889  >  443 [ACK] Seq=107627 Ack=9669 Win=1025 Len=0"
"314","12.080982","192.168.68.54","142.250.74.206","TLSv1.2","93","Application Data"
"315","12.085050","192.168.68.54","216.239.32.180","TLSv1.2","2514","Application Data"
"316","12.085183","192.168.68.54","216.239.32.180","TLSv1.2","316","Application Data"
"317","12.111852","142.250.74.206","192.168.68.54","TCP","54","443  >  55889 [ACK] Seq=9669 Ack=107666 Win=875 Len=0"
"318","12.120195","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=2479 Ack=12394 Win=489 Len=0"
"319","12.120195","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=2479 Ack=13442 Win=489 Len=0"
"320","12.120195","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=2479 Ack=13704 Win=489 Len=0"
"321","12.530567","216.239.32.180","192.168.68.54","TLSv1.2","561","Application Data"
"322","12.530567","216.239.32.180","192.168.68.54","TLSv1.2","85","Application Data"
"323","12.530567","216.239.32.180","192.168.68.54","TLSv1.2","93","Application Data"
"324","12.530805","192.168.68.54","216.239.32.180","TCP","54","55880  >  443 [ACK] Seq=13704 Ack=3056 Win=1023 Len=0"
"325","12.532478","192.168.68.54","216.239.32.180","TLSv1.2","93","Application Data"
"326","12.562841","216.239.32.180","192.168.68.54","TCP","54","443  >  55880 [ACK] Seq=3056 Ack=13743 Win=489 Len=0"
"327","13.042497","192.168.68.1","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"328","13.042497","192.168.68.1","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"329","13.042497","fe80::ae15:a2ff:fe44:9448","ff02::c","SSDP","447","NOTIFY * HTTP/1.1 "
"330","13.867312","192.168.68.54","104.18.32.115","TLSv1.2","138","Ignored Unknown Record"
"331","13.867408","192.168.68.54","104.18.32.115","TLSv1.2","93","Application Data"
"332","13.867460","192.168.68.54","104.18.32.115","TLSv1.2","1372","Application Data"
"333","13.904275","104.18.32.115","192.168.68.54","TCP","54","443  >  55891 [ACK] Seq=1 Ack=86 Win=8 Len=0"
"334","13.910608","104.18.32.115","192.168.68.54","TCP","54","443  >  55891 [ACK] Seq=1 Ack=125 Win=8 Len=0"
"335","13.910608","104.18.32.115","192.168.68.54","TCP","54","443  >  55891 [ACK] Seq=1 Ack=1443 Win=8 Len=0"
"336","13.910608","104.18.32.115","192.168.68.54","TLSv1.2","93","Application Data"
"337","13.937787","104.18.32.115","192.168.68.54","TLSv1.2","344","Application Data"
"338","13.937787","104.18.32.115","192.168.68.54","TLSv1.2","101","Application Data"
"339","13.937787","104.18.32.115","192.168.68.54","TLSv1.2","85","Application Data"
"340","13.937961","192.168.68.54","104.18.32.115","TCP","54","55891  >  443 [ACK] Seq=1443 Ack=408 Win=1023 Len=0"
"341","13.938688","192.168.68.54","104.18.32.115","TLSv1.2","89","Application Data"
"342","14.005353","104.18.32.115","192.168.68.54","TCP","54","443  >  55891 [ACK] Seq=408 Ack=1478 Win=8 Len=0"
"343","14.576796","TPLink_44:94:48","Broadcast","ARP","42","Who has 192.168.68.51? Tell 192.168.68.1"
"344","14.927515","192.168.68.54","104.18.32.115","TLSv1.2","195","Application Data"
"345","14.927755","192.168.68.54","104.18.32.115","TLSv1.2","1290","Application Data"
"346","14.952592","104.18.32.115","192.168.68.54","TCP","54","443  >  55891 [ACK] Seq=408 Ack=1619 Win=8 Len=0"
"347","14.952592","104.18.32.115","192.168.68.54","TCP","54","443  >  55891 [ACK] Seq=408 Ack=2855 Win=8 Len=0"
"348","15.010795","104.18.32.115","192.168.68.54","TLSv1.2","346","Application Data"
"349","15.010795","104.18.32.115","192.168.68.54","TLSv1.2","101","Application Data"
"350","15.010795","104.18.32.115","192.168.68.54","TLSv1.2","85","Application Data"
"351","15.011329","192.168.68.54","104.18.32.115","TCP","54","55891  >  443 [ACK] Seq=2855 Ack=778 Win=1028 Len=0"
"352","15.599974","TPLink_44:94:48","Broadcast","ARP","42","Who has 192.168.68.51? Tell 192.168.68.1"
"353","16.421118","162.159.133.234","192.168.68.54","TLSv1.2","189","Application Data"
"354","16.421118","54.173.95.250","192.168.68.54","TCP","54","[TCP Keep-Alive] 443  >  55813 [ACK] Seq=192 Ack=1428 Win=27 Len=0"
"355","16.421292","192.168.68.54","54.173.95.250","TCP","54","[TCP Keep-Alive ACK] 55813  >  443 [ACK] Seq=1428 Ack=193 Win=511 Len=0"
"356","16.463850","192.168.68.54","162.159.133.234","TCP","54","53363  >  443 [ACK] Seq=55 Ack=711 Win=1027 Len=0"
"357","16.503711","192.168.68.54","142.250.186.100","TCP","66","55913  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"358","16.521271","TPLink_44:94:48","Broadcast","ARP","42","Who has 192.168.68.51? Tell 192.168.68.1"
"359","16.542949","142.250.186.100","192.168.68.54","TCP","66","443  >  55913 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"360","16.543152","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"361","16.543893","192.168.68.54","142.250.186.100","TLSv1.3","1874","Client Hello (SNI=www.google.com)"
"362","16.582036","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"363","16.582036","142.250.186.100","192.168.68.54","TCP","54","[TCP Dup ACK 362#1] 443  >  55913 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"364","16.585835","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=1 Ack=1821 Win=71424 Len=0"
"365","16.594940","142.250.186.100","192.168.68.54","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"366","16.594940","142.250.186.100","192.168.68.54","TCP","1466","443  >  55913 [PSH, ACK] Seq=1413 Ack=1821 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"367","16.594940","142.250.186.100","192.168.68.54","TCP","1466","443  >  55913 [ACK] Seq=2825 Ack=1821 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"368","16.594940","142.250.186.100","192.168.68.54","TLSv1.3","1169","Application Data"
"369","16.595254","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=1821 Ack=5352 Win=262400 Len=0"
"370","16.595950","192.168.68.54","142.250.186.100","TLSv1.3","128","Change Cipher Spec, Application Data"
"371","16.596185","192.168.68.54","142.250.186.100","TLSv1.3","146","Application Data"
"372","16.596424","192.168.68.54","142.250.186.100","TLSv1.3","2296","Application Data"
"373","16.629640","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=5352 Ack=1987 Win=71424 Len=0"
"374","16.629640","142.250.186.100","192.168.68.54","TLSv1.3","1012","Application Data, Application Data"
"375","16.629640","142.250.186.100","192.168.68.54","TLSv1.3","85","Application Data"
"376","16.629640","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=6341 Ack=4229 Win=77056 Len=0"
"377","16.630093","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=4229 Ack=6341 Win=261632 Len=0"
"378","16.638305","192.168.68.54","142.250.186.100","TLSv1.3","85","Application Data"
"379","16.669221","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=6341 Ack=4260 Win=77056 Len=0"
"380","16.670970","192.168.68.54","142.250.186.100","TLSv1.3","128","Application Data"
"381","16.696295","142.250.186.100","192.168.68.54","TLSv1.3","1241","Application Data"
"382","16.696295","142.250.186.100","192.168.68.54","TLSv1.3","708","Application Data"
"383","16.696599","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=4334 Ack=8182 Win=262400 Len=0"
"384","16.699950","142.250.186.100","192.168.68.54","TLSv1.3","86","Application Data"
"385","16.699950","142.250.186.100","192.168.68.54","TLSv1.3","85","Application Data"
"386","16.699950","142.250.186.100","192.168.68.54","TLSv1.3","93","Application Data"
"387","16.700256","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=4334 Ack=8284 Win=262400 Len=0"
"388","16.700461","192.168.68.54","142.250.186.100","TLSv1.3","93","Application Data"
"389","16.704536","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=8284 Ack=4334 Win=77056 Len=0"
"390","16.730990","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=8284 Ack=4373 Win=77056 Len=0"
"391","16.735357","142.250.186.100","192.168.68.54","TLSv1.3","481","Application Data"
"392","16.735357","142.250.186.100","192.168.68.54","TLSv1.3","108","Application Data"
"393","16.735357","142.250.186.100","192.168.68.54","TLSv1.3","85","Application Data"
"394","16.735357","142.250.186.100","192.168.68.54","TLSv1.3","93","Application Data"
"395","16.735599","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=4373 Ack=8835 Win=261888 Len=0"
"396","16.736153","192.168.68.54","142.250.186.100","TLSv1.3","93","Application Data"
"397","16.759776","192.168.68.54","142.250.186.100","TLSv1.3","219","Application Data"
"398","16.769006","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=8835 Ack=4412 Win=77056 Len=0"
"399","16.796768","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=8835 Ack=4577 Win=79872 Len=0"
"400","16.838749","192.168.68.54","142.250.186.100","TLSv1.3","123","Application Data"
"401","16.871741","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=8835 Ack=4646 Win=79872 Len=0"
"402","16.906814","142.250.186.100","192.168.68.54","TLSv1.3","322","Application Data"
"403","16.906814","142.250.186.100","192.168.68.54","TLSv1.3","118","Application Data"
"404","16.906814","142.250.186.100","192.168.68.54","TLSv1.3","85","Application Data"
"405","16.906814","142.250.186.100","192.168.68.54","TLSv1.3","93","Application Data"
"406","16.907061","192.168.68.54","142.250.186.100","TCP","54","55913  >  443 [ACK] Seq=4646 Ack=9237 Win=261376 Len=0"
"407","16.907404","192.168.68.54","142.250.186.100","TLSv1.3","93","Application Data"
"408","16.944563","162.159.133.234","192.168.68.54","TLSv1.2","162","Application Data"
"409","16.955653","142.250.186.100","192.168.68.54","TCP","54","443  >  55913 [ACK] Seq=9237 Ack=4685 Win=79872 Len=0"
"410","16.995428","192.168.68.54","162.159.133.234","TCP","54","53363  >  443 [ACK] Seq=55 Ack=819 Win=1027 Len=0"
"411","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","303","Application Data"
"412","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"413","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"414","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"415","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","880","Application Data"
"416","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"417","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"418","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"419","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"420","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"421","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"422","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"423","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"424","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"425","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
"426","17.014585","142.250.186.100","192.168.68.54","TLSv1.3","1466","Application Data"
